DateTime,SCNFM_Discharge,BartlettDam_Precipitation,FountainHills_Precipitation,MormonFlat_Precipitation,PunkinCtr_Precipitation,StewartMtn_Precipitation,Sunflower3NNW_Precipitation
1966-07-06,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-07,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-08,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-09,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-10,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-11,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-12,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-13,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-14,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-15,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-16,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-17,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-18,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-19,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-20,0.0,0.0,,0.0,0.0,3.0,0.0
1966-07-21,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-22,0.0,0.0,,2.0,13.0,4.0,0.0
1966-07-23,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-24,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-25,0.0,0.0,,0.0,0.0,2.0,0.0
1966-07-26,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-27,0.0,0.0,,0.0,0.0,0.0,0.0
1966-07-28,0.0,0.0,,0.0,0.0,0.0,16.0
1966-07-29,0.0,12.0,,7.0,11.0,9.0,0.0
1966-07-30,0.0,4.0,,0.0,0.0,0.0,0.0
1966-07-31,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-01,0.0,0.0,,0.0,12.0,0.0,0.0
1966-08-02,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-03,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-04,0.0,0.0,,0.0,0.0,0.0,110.0
1966-08-05,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-06,0.0,0.0,,0.0,25.0,0.0,0.0
1966-08-07,0.0,0.0,,0.0,2.0,0.0,0.0
1966-08-08,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-09,0.0,0.0,,0.0,0.0,4.0,0.0
1966-08-10,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-11,0.0,0.0,,9.0,1.0,3.0,7.0
1966-08-12,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-13,0.0,18.0,,0.0,0.0,0.0,0.0
1966-08-14,0.0,15.0,,0.0,25.0,0.0,0.0
1966-08-15,0.0,26.0,,0.0,13.0,0.0,0.0
1966-08-16,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-17,0.0,0.0,,0.0,0.0,0.0,65.0
1966-08-18,28.3168,31.0,,5.0,4.0,8.0,70.0
1966-08-19,906.1376,56.0,,40.0,31.0,134.0,0.0
1966-08-20,56.6336,0.0,,0.0,29.0,0.0,0.0
1966-08-21,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-22,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-23,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-24,0.0,0.0,,0.0,0.0,0.0,15.0
1966-08-25,0.0,29.0,,0.0,0.0,0.0,0.0
1966-08-26,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-27,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-28,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-29,0.0,0.0,,0.0,0.0,0.0,0.0
1966-08-30,0.0,0.0,,15.0,56.0,0.0,0.0
1966-08-31,1953.8592,0.0,,126.0,2.0,5.0,76.0
1966-09-01,56.6336,0.0,,0.0,0.0,0.0,0.0
1966-09-02,0.0,0.0,,0.0,0.0,0.0,0.0
1966-09-03,0.0,0.0,,0.0,0.0,0.0,0.0
1966-09-04,0.0,0.0,,0.0,0.0,0.0,0.0
1966-09-05,0.0,0.0,,0.0,0.0,0.0,0.0
1966-09-06,0.0,0.0,,0.0,0.0,0.0,0.0
1966-09-07,0.0,0.0,,0.0,0.0,0.0,0.0
1966-09-08,0.0,0.0,,0.0,0.0,0.0,0.0
1966-09-09,0.0,0.0,,0.0,0.0,0.0,0.0
1966-09-10,0.0,0.0,,0.0,10.0,0.0,0.0
1966-09-11,0.0,0.0,,0.0,7.0,0.0,0.0
1966-09-12,0.0,0.0,,10.0,112.0,0.0,0.0
1966-09-13,991.088,61.0,,253.0,53.0,135.0,145.0
1966-09-14,254.8512,43.0,,61.0,35.0,55.0,120.0
1966-09-15,396.4352,37.0,,4.0,0.0,5.0,23.0
1966-09-16,113.2672,0.0,,0.0,0.0,0.0,0.0
1966-09-17,56.6336,0.0,,0.0,0.0,0.0,0.0
1966-09-18,56.6336,0.0,,0.0,3.0,0.0,0.0
1966-09-19,56.6336,0.0,,0.0,0.0,0.0,0.0
1966-09-20,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-09-21,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-09-22,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-09-23,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-09-24,0.0,0.0,,0.0,0.0,0.0,0.0
1966-09-25,0.0,0.0,,0.0,0.0,0.0,0.0
1966-09-26,0.0,0.0,,0.0,0.0,0.0,0.0
1966-09-27,0.0,0.0,,0.0,0.0,0.0,0.0
1966-09-28,0.0,0.0,,0.0,0.0,0.0,0.0
1966-09-29,0.0,0.0,,0.0,2.0,0.0,0.0
1966-09-30,28.3168,0.0,,0.0,0.0,2.0,0.0
1966-10-01,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-10-02,0.0,17.0,,0.0,2.0,0.0,0.0
1966-10-03,0.0,0.0,,10.0,51.0,0.0,0.0
1966-10-04,56.6336,39.0,,34.0,21.0,59.0,86.0
1966-10-05,28.3168,4.0,,40.0,1.0,18.0,0.0
1966-10-06,0.0,0.0,,0.0,15.0,0.0,0.0
1966-10-07,28.3168,0.0,,0.0,1.0,0.0,0.0
1966-10-08,56.6336,0.0,,0.0,0.0,0.0,0.0
1966-10-09,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-10,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-11,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-12,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-13,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-14,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-15,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-16,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-17,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-18,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-19,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-20,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-21,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-22,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-23,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-24,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-25,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-26,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-27,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-28,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-29,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-30,0.0,0.0,,0.0,0.0,0.0,0.0
1966-10-31,0.0,0.0,,0.0,0.0,0.0,0.0
1966-11-01,0.0,0.0,,0.0,0.0,0.0,0.0
1966-11-02,0.0,0.0,,0.0,0.0,0.0,0.0
1966-11-03,0.0,0.0,,0.0,0.0,0.0,0.0
1966-11-04,0.0,0.0,,0.0,0.0,0.0,0.0
1966-11-05,0.0,0.0,,0.0,0.0,0.0,0.0
1966-11-06,0.0,0.0,,0.0,0.0,0.0,0.0
1966-11-07,0.0,47.0,,0.0,0.0,0.0,0.0
1966-11-08,311.4848,44.0,,32.0,52.0,37.0,181.0
1966-11-09,169.9008,0.0,,51.0,90.0,79.0,0.0
1966-11-10,56.6336,0.0,,0.0,0.0,0.0,0.0
1966-11-11,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-12,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-13,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-14,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-15,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-16,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-17,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-18,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-19,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-20,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-21,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-22,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-23,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-24,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-25,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-26,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-27,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-28,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-29,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-11-30,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-01,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-02,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-03,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-04,28.3168,9.0,,1.0,0.0,4.0,0.0
1966-12-05,28.3168,4.0,,0.0,0.0,1.0,0.0
1966-12-06,56.6336,6.0,,2.0,35.0,2.0,169.0
1966-12-07,509.7024,37.0,,75.0,100.0,23.0,0.0
1966-12-08,283.168,1.0,,36.0,0.0,78.0,0.0
1966-12-09,113.2672,0.0,,0.0,0.0,0.0,0.0
1966-12-10,56.6336,0.0,,0.0,0.0,0.0,0.0
1966-12-11,56.6336,0.0,,0.0,0.0,0.0,0.0
1966-12-12,56.6336,0.0,,0.0,0.0,0.0,0.0
1966-12-13,56.6336,0.0,,0.0,0.0,0.0,0.0
1966-12-14,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-15,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-16,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-17,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-18,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-19,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-20,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-21,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-22,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-23,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-24,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-25,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-26,84.9504,0.0,,0.0,2.0,0.0,0.0
1966-12-27,56.6336,22.0,,78.0,86.0,65.0,0.0
1966-12-28,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-29,28.3168,0.0,,0.0,0.0,0.0,0.0
1966-12-30,28.3168,0.0,,0.0,11.0,0.0,0.0
1966-12-31,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-01,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-02,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-03,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-04,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-05,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-06,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-07,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-08,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-09,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-10,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-11,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-12,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-13,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-14,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-15,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-16,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-17,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-18,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-19,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-20,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-21,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-22,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-23,56.6336,30.0,,0.0,5.0,0.0,87.0
1967-01-24,56.6336,0.0,,37.0,47.0,21.0,0.0
1967-01-25,28.3168,0.0,,0.0,0.0,0.0,15.0
1967-01-26,28.3168,0.0,,0.0,2.0,0.0,0.0
1967-01-27,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-28,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-29,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-30,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-01-31,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-01,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-02,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-03,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-04,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-05,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-06,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-07,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-08,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-09,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-10,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-11,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-12,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-13,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-14,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-15,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-16,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-17,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-18,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-19,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-20,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-21,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-22,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-23,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-24,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-25,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-26,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-27,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-02-28,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-01,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-02,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-03,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-04,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-05,28.3168,0.0,,5.0,0.0,2.0,0.0
1967-03-06,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-07,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-08,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-09,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-10,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-11,28.3168,2.0,,24.0,0.0,15.0,26.538364106316248
1967-03-12,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-13,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-14,28.3168,0.0,,0.0,0.0,0.0,69.79449218517443
1967-03-15,28.3168,0.0,,0.0,0.0,0.0,2.8650327735666474
1967-03-16,28.3168,0.0,,0.0,0.0,0.0,10.070942759181808
1967-03-17,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-18,28.3168,0.0,,0.0,0.0,0.0,12.881669935973067
1967-03-19,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-20,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-21,28.3168,0.0,,0.0,0.0,0.0,24.009615558216943
1967-03-22,28.3168,0.0,,0.0,0.0,0.0,17.10812953210532
1967-03-23,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-24,28.3168,0.0,,0.0,0.0,0.0,17.76549736424947
1967-03-25,28.3168,6.0,,0.0,0.0,0.0,0.0
1967-03-26,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-27,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-28,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-03-29,84.9504,0.0,,0.0,0.0,0.0,0.0
1967-03-30,56.6336,0.0,,76.0,72.0,68.0,0.0
1967-03-31,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-01,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-02,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-03,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-04,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-05,28.3168,0.0,,13.0,12.0,17.0,0.0
1967-04-06,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-07,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-08,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-09,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-10,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-11,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-12,84.9504,34.0,,28.0,22.0,30.0,27.0
1967-04-13,56.6336,37.0,,16.0,8.0,22.0,54.0
1967-04-14,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-15,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-16,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-17,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-18,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-19,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-20,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-21,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-22,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-23,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-24,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-25,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-26,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-27,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-28,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-29,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-04-30,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-05-01,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-05-02,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-05-03,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-05-04,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-05-05,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-05-06,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-05-07,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-05-08,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-05-09,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-05-10,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-11,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-12,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-13,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-14,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-15,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-16,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-17,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-18,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-19,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-20,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-21,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-22,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-23,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-24,0.0,0.0,,0.0,11.0,0.0,24.5
1967-05-25,0.0,0.0,,23.0,14.0,28.0,49.0
1967-05-26,0.0,0.0,,14.0,0.0,0.0,0.0
1967-05-27,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-28,0.0,0.0,,0.0,0.0,0.0,0.0
1967-05-29,0.0,0.0,,0.0,0.0,3.0,0.0
1967-05-30,56.6336,0.0,,2.0,31.0,0.0,45.0
1967-05-31,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-06-01,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-06-02,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-06-03,28.3168,9.0,,0.0,0.0,0.0,0.0
1967-06-04,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-06-05,28.3168,0.0,,20.0,0.0,7.0,0.0
1967-06-06,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-06-07,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-06-08,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-06-09,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-06-10,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-06-11,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-06-12,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-06-13,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-14,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-15,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-16,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-17,0.0,2.0,,0.0,0.0,0.0,0.0
1967-06-18,0.0,54.0,,0.0,0.0,0.0,45.0
1967-06-19,0.0,13.0,,3.0,0.0,19.0,54.0
1967-06-20,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-21,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-22,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-23,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-24,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-25,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-26,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-27,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-28,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-29,0.0,0.0,,0.0,0.0,0.0,0.0
1967-06-30,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-01,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-02,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-03,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-04,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-05,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-06,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-07,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-08,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-09,0.0,0.0,,0.0,0.0,0.0,85.0
1967-07-10,0.0,14.0,,9.0,6.0,0.0,0.0
1967-07-11,0.0,9.0,,49.0,4.0,4.0,0.0
1967-07-12,0.0,0.0,,10.0,0.0,2.0,0.0
1967-07-13,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-14,0.0,7.0,,0.0,0.0,0.0,0.0
1967-07-15,0.0,0.0,,30.0,100.0,0.0,0.0
1967-07-16,991.088,101.0,,0.0,98.0,0.0,104.0
1967-07-17,2067.1264,0.0,,197.0,25.0,325.0,0.0
1967-07-18,28.3168,0.0,,0.0,0.0,0.0,0.0
1967-07-19,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-20,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-21,0.0,0.0,,0.0,9.0,0.0,0.0
1967-07-22,0.0,0.0,,8.0,0.0,9.0,0.0
1967-07-23,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-24,0.0,0.0,,0.0,0.0,0.0,0.0
1967-07-25,0.0,0.0,,0.0,3.0,0.0,0.0
1967-07-26,0.0,0.0,,3.0,0.0,0.0,0.0
1967-07-27,0.0,0.0,,6.0,0.0,1.0,0.0
1967-07-28,0.0,0.0,,3.0,0.0,0.0,0.0
1967-07-29,0.0,10.0,,0.0,11.0,0.0,0.0
1967-07-30,0.0,0.0,,3.0,0.0,7.0,0.0
1967-07-31,0.0,0.0,,0.0,18.0,0.0,0.0
1967-08-01,0.0,0.0,,41.0,0.0,86.0,11.142857142857142
1967-08-02,0.0,0.0,,0.0,19.0,0.0,22.285714285714285
1967-08-03,0.0,0.0,,0.0,0.0,0.0,33.42857142857143
1967-08-04,0.0,0.0,,0.0,94.0,0.0,44.57142857142857
1967-08-05,0.0,0.0,,0.0,0.0,0.0,55.714285714285715
1967-08-06,0.0,27.0,,0.0,0.0,0.0,66.85714285714286
1967-08-07,0.0,0.0,,0.0,0.0,0.0,78.0
1967-08-08,0.0,0.0,,0.0,0.0,0.0,89.14285714285714
1967-08-09,0.0,0.0,,0.0,0.0,0.0,100.28571428571428
1967-08-10,28.3168,88.0,,0.0,0.0,0.0,111.42857142857143
1967-08-11,0.0,0.0,,7.0,0.0,37.0,122.57142857142857
1967-08-12,0.0,0.0,,0.0,0.0,0.0,133.71428571428572
1967-08-13,0.0,11.0,,0.0,0.0,0.0,144.85714285714286
1967-08-14,84.9504,19.0,,0.0,5.0,0.0,156.0
1967-08-15,84.9504,0.0,,0.0,0.0,0.0,0.0
1967-08-16,0.0,31.0,,0.0,0.0,0.0,0.0
1967-08-17,0.0,0.0,,0.0,0.0,0.0,0.0
1967-08-18,0.0,0.0,,0.0,5.0,0.0,0.0
1967-08-19,0.0,0.0,,63.0,0.0,16.0,0.0
1967-08-20,0.0,0.0,,0.0,0.0,0.0,0.0
1967-08-21,0.0,0.0,,0.0,0.0,0.0,0.0
1967-08-22,0.0,0.0,,0.0,0.0,0.0,0.0
1967-08-23,0.0,0.0,,0.0,0.0,0.0,0.0
1967-08-24,0.0,2.0,,0.0,0.0,0.0,0.0
1967-08-25,0.0,0.0,,0.0,0.0,0.0,0.0
1967-08-26,0.0,0.0,,0.0,0.0,0.0,0.0
1967-08-27,0.0,0.0,,2.0,0.0,7.0,0.0
1967-08-28,0.0,0.0,,0.0,0.0,0.0,0.0
1967-08-29,0.0,0.0,,0.0,0.0,0.0,0.0
1967-08-30,0.0,0.0,,0.0,0.0,0.0,0.0
1967-08-31,0.0,0.0,,2.0,0.0,0.0,0.0
1967-09-01,0.0,0.0,,0.0,0.0,0.0,0.0
1967-09-02,0.0,93.0,,0.0,0.0,6.0,60.0
